dois: .word 16, 16
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,82,9,0,0,0,0,0,0,0,
0,0,0,0,0,164,255,255,255,182,9,0,0,0,0,0,
0,0,0,0,0,255,73,0,73,255,164,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,182,164,0,0,0,0,0,
0,0,0,0,0,0,0,0,82,255,82,0,0,0,0,0,
0,0,0,0,0,0,0,9,246,164,0,0,0,0,0,0,
0,0,0,0,0,0,0,173,173,0,0,0,0,0,0,0,
0,0,0,0,0,0,173,173,0,0,0,0,0,0,0,0,
0,0,0,0,0,173,255,73,73,73,73,0,0,0,0,0,
0,0,0,0,9,255,255,255,255,255,255,73,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


