enemy: .word 16, 16
.byte 128,128,0,0,91,255,255,255,255,255,255,91,0,0,128,128,
128,0,91,255,255,255,255,255,255,255,255,255,255,91,0,128,
0,91,255,91,0,91,255,255,255,255,91,0,91,255,91,0,
0,255,255,0,91,0,0,91,91,0,0,91,0,255,255,0,
91,255,0,91,255,255,0,0,0,0,255,255,91,0,255,91,
91,255,0,91,255,91,0,255,255,0,91,255,91,0,255,91,
91,255,0,0,91,0,255,0,0,255,0,91,0,0,255,91,
91,255,255,0,91,0,255,0,0,255,0,91,0,255,255,91,
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,
128,0,255,255,91,255,0,255,255,0,255,91,255,255,0,128,
128,128,0,91,0,0,0,0,0,0,0,0,91,0,128,128,
128,0,0,91,0,0,0,0,0,0,0,0,91,0,0,128,
0,0,0,255,0,0,0,0,0,0,0,0,255,0,0,0,
0,0,0,255,0,0,255,0,0,255,0,0,255,0,0,0,
0,0,0,0,255,91,255,91,91,255,91,255,0,0,0,0,
128,0,0,0,0,255,255,255,255,255,255,0,0,0,0,128,


