enemy_shot: .word 16, 16
.byte 128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,
128,128,159,159,128,128,128,159,128,159,159,159,159,159,128,128,
128,128,128,0,159,159,159,159,159,159,159,159,159,159,159,128,
128,128,128,159,0,128,159,159,159,159,255,159,159,255,159,159,
128,128,159,159,0,159,0,159,159,159,159,159,255,159,255,159,
159,159,128,159,159,159,159,159,159,159,159,255,255,159,159,159,
128,128,128,128,128,159,159,0,159,159,255,159,159,255,159,159,
128,128,128,128,159,128,0,159,159,159,159,159,159,159,159,128,
128,128,128,128,128,159,159,159,159,128,128,159,159,159,128,128,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,


