open_chest: .word 16, 16
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,
255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,0,
255,0,0,0,0,128,159,159,159,128,0,0,0,0,255,0,
255,128,0,0,0,159,255,255,255,159,0,0,0,128,255,0,
255,128,0,0,0,159,255,255,255,159,0,0,0,128,255,0,
255,128,128,128,128,159,255,255,255,159,128,128,128,128,255,0,
255,128,128,128,128,128,159,159,159,128,128,128,128,128,255,0,
255,255,128,128,128,128,128,128,128,128,128,128,128,255,255,0,
255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,
255,0,0,0,0,255,255,255,255,255,0,0,0,0,255,0,
255,0,77,77,77,77,255,0,255,0,77,77,77,77,255,0,
0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,
128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


